행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11240530,거여1동,02,5869.0,5199.0,11068.0,527.047619047619
11240540,거여2동,02,5484.0,5216.0,10700.0,509.5238095238095
11240550,마천1동,02,3621.0,2611.0,6232.0,296.76190476190476
11240560,마천2동,02,8252.0,5411.0,13663.0,650.6190476190476
11240570,방이1동,02,5663.0,3935.0,9598.0,457.04761904761904
11240580,방이2동,02,11906.0,7837.0,19743.0,940.1428571428571
11240590,오륜동,02,11770.0,8169.0,19939.0,949.4761904761905
11240600,오금동,02,19466.0,11435.0,30901.0,1471.4761904761904
11240610,송파1동,02,14574.0,10995.0,25569.0,1217.5714285714287
11240620,송파2동,02,3857.0,2334.0,6191.0,294.8095238095238
11240630,석촌동,02,20026.0,16028.0,36054.0,1716.857142857143
11240640,삼전동,02,11362.0,7583.0,18945.0,902.1428571428571
11240650,가락본동,02,20970.0,13227.0,34197.0,1628.4285714285713
